behaviour,trial_id,loss,median_monitoring_quality,w,c1,c2,eval_time_s,timestamp
panic,8,-0.1013756201935823,0.1013756201935823,0.9754589851701008,0.6537839262579849,1.2528078757134482,1138.8061439990995,20260721_113859
panic,9,-0.1316916081888433,0.1316916081888433,0.7899090476756414,0.3659617638159983,1.906030941430124,1175.3414783477783,20260721_115841
panic,10,-0.1819013267547578,0.1819013267547578,0.5722375401636746,1.6575633770432865,0.7157032200387781,1170.2496206760406,20260721_121817
panic,11,-0.1353666419122325,0.1353666419122325,0.5851813418356973,0.8270110077350333,2.959390384619092,1177.5207726955414,20260721_123801
panic,12,-0.1720270457605453,0.1720270457605453,0.3969494153146463,1.476691506334526,0.7162821869997522,1172.8302175998688,20260721_125740
panic,13,-0.1383027776884592,0.1383027776884592,0.2493057525791197,0.1312509534396471,2.8830081082238848,1188.212880373001,20260721_131734
panic,14,-0.1658075286557888,0.1658075286557888,0.0001395804181746,0.4908333057695845,2.8838520321611334,1192.334771156311,20260721_133733
panic,15,-0.1706153615652391,0.1706153615652391,0.7908584766716169,0.7241570501071699,0.6222442652895726,1170.402908563614,20260721_135709
panic,16,-0.1318409301795364,0.1318409301795364,0.2970236850891026,0.0410087025722346,2.8979061105144037,1187.5231857299805,20260721_141703
panic,17,-0.1398559743047948,0.1398559743047948,0.7905855164967612,1.9099864857467777,1.759986837925592,1157.4124209880829,20260721_143627
panic,18,-0.1302538250663983,0.1302538250663983,0.2544550968454356,0.0133149743608421,2.8584919546593635,1185.4916858673096,20260721_145619
panic,19,-0.1822717766265415,0.1822717766265415,0.3619355580694345,2.850504000564207,1.2293566182628548,1168.6964139938354,20260721_151554
panic,20,-0.1488261495475274,0.1488261495475274,0.6389176853225987,2.3357488944763563,1.9152834026355108,1158.1719932556152,20260721_153518
panic,21,-0.1850707635258116,0.1850707635258116,0.8136356585705679,1.3702490430006835,0.5024620021417873,1167.8004693984983,20260721_155452
panic,22,-0.1112415290425968,0.1112415290425968,0.4643143163765269,1.3260292465058396,0.0883568119526119,1095.0830783843994,20260721_161314
panic,23,-0.1806650879419201,0.1806650879419201,0.8375866001215735,1.1450101228139555,0.6070405428312031,1167.0934908390043,20260721_163247
panic,24,-0.1716690309654707,0.1716690309654707,0.9063742444650896,1.1691255604291029,0.6067748063341081,1162.128624916077,20260721_165216
panic,25,-0.1628298522657181,0.1628298522657181,0.4325284561092789,1.7064997796692054,0.3219516543402584,1132.2745249271393,20260721_171115
panic,26,-0.0998271306741491,0.0998271306741491,0.8517046633334021,2.9573633549673364,1.023632186782521,1111.9445571899414,20260721_172953
panic,27,-0.1815539242773575,0.1815539242773575,0.7173937071262543,1.1861475996076538,0.8930536334741775,1179.8688101768494,20260721_174939
panic,28,-0.1785668360494377,0.1785668360494377,0.7076997319936674,1.080361375580284,1.0226775675553748,1182.1949241161346,20260721_180928
panic,29,-0.1718901295378685,0.1718901295378685,0.5912160183241726,1.0901668057028826,0.9601222150165902,1177.8911669254303,20260721_182912
panic,30,-0.1775323596681159,0.1775323596681159,0.725350401357482,1.070775948704776,0.28625201249021,1151.3683743476868,20260721_184830
panic,31,-0.1753008089600622,0.1753008089600622,0.7296942028230047,1.0205695747336283,1.0136808596552918,1183.515825510025,20260721_190820
panic,32,-0.1829439253208387,0.1829439253208387,0.8584068751888119,1.2318896524928744,0.4086927483052383,1161.5301203727722,20260721_192748
panic,33,-0.1601990442087604,0.1601990442087604,0.848602189366563,1.299703691115805,1.2906528343103645,1172.6011872291565,20260721_194727
panic,34,-0.1794836068375703,0.1794836068375703,0.8864379603691246,1.279740874661317,0.4698306232855685,1160.752906084061,20260721_200654
panic,35,-0.1739158827277721,0.1739158827277721,0.9055687647119696,1.326182345128723,0.4893883775106298,1155.2083649635315,20260721_202616
panic,36,-0.1721663218844453,0.1721663218844453,0.8663212860552066,1.9253690793496236,0.4450443748815874,1136.729365348816,20260721_204519
panic,37,-0.1213882275178315,0.1213882275178315,0.9755179230375316,1.5321447657294651,0.7229033874668374,1119.1803240776062,20260721_210404
panic,38,-0.1763875353980338,0.1763875353980338,0.8221405304089799,1.21196618490611,0.9045970752348712,1181.099877357483,20260721_212352
panic,39,-0.1712664145181656,0.1712664145181656,0.6656215507191195,0.9832894271844232,1.1868663748504826,1180.8943676948547,20260721_214339
panic,40,-0.1863409875340541,0.1863409875340541,0.7548831501781845,1.4466695225995116,0.8290086734216284,1179.9773449897766,20260721_220326
panic,41,-0.1838482898539617,0.1838482898539617,0.7699264018761954,1.5913142996764704,0.7726496710794137,1170.6707410812378,20260721_222303
panic,42,-0.1863030779227766,0.1863030779227766,0.7685329704730941,1.6047221384899215,0.8763500548449221,1178.993876695633,20260721_224248
panic,43,-0.1839586537404953,0.1839586537404953,0.773316943721772,1.5866442761482318,0.8209282770786887,1172.52898311615,20260721_230228
panic,44,-0.1838691850269956,0.1838691850269956,0.7772063954162121,1.6612630007234537,0.822124483240083,1169.229439496994,20260721_232204
panic,45,-0.183380887190799,0.183380887190799,0.7732188898613858,1.6691886399031508,0.8207238558361216,1178.1913738250732,20260721_234148
panic,46,-0.1868227958950485,0.1868227958950485,0.7707757602787997,1.6552041699897189,0.8001729460041376,1176.639413356781,20260722_000132
panic,47,-0.1871335733530813,0.1871335733530813,0.7675744608718054,1.8368210496103063,0.7949221566653643,1175.322004556656,20260722_002114
panic,48,-0.1859485724865811,0.1859485724865811,0.7691489705552463,1.8127021902429736,0.8113941624397797,1174.4984710216522,20260722_004054
panic,49,-0.1874168947738627,0.1874168947738627,0.7641901797793652,1.8379539221457852,0.7989140542808307,1174.5623650550842,20260722_010035
panic,50,-0.186088453090494,0.186088453090494,0.7675965403412356,1.8460959209809908,0.7847023948856741,1174.8528661727903,20260722_012016
panic,51,-0.1857539768895516,0.1857539768895516,0.7716549524552605,1.846446716681889,0.8174406988366302,1173.2729196548462,20260722_013955
panic,52,-0.1887442781323683,0.1887442781323683,0.7481017805535793,1.8857643907234647,0.706121065446808,1172.6981966495514,20260722_015934
panic,53,-0.1901498065085921,0.1901498065085921,0.6716754540371325,2.090251236883349,0.6033109190423765,1168.7998459339142,20260722_021909
panic,54,-0.1930059482624454,0.1930059482624454,0.6779363021328235,2.1163445024778245,0.6606444900441932,1167.03715801239,20260722_023842
panic,55,-0.1948607625295539,0.1948607625295539,0.6704773927594765,2.1072376991575235,0.6664751563952581,1173.07301735878,20260722_025822
panic,56,-0.1935615553635555,0.1935615553635555,0.6603250751471939,2.093516200039279,0.628019532725095,1170.226907491684,20260722_031759
panic,57,-0.1925227724671443,0.1925227724671443,0.6600256697889826,2.0657056424676696,0.5977881945507613,1164.8596665859222,20260722_033730
panic,58,-0.191066156531951,0.191066156531951,0.6510067818912072,2.0770555499271404,0.6454623520722149,1171.1100828647614,20260722_035708
panic,59,-0.189217999348901,0.189217999348901,0.6282291072582254,2.102982781396735,0.6238689710730602,1170.6904563903809,20260722_041646
panic,60,-0.1916748187522448,0.1916748187522448,0.6575280805912337,2.1165345895295133,0.6126040568969258,1167.8182389736176,20260722_043620
panic,61,-0.1922447367986808,0.1922447367986808,0.6332579285655174,2.1006855034887764,0.6328271685113622,1170.9830055236816,20260722_045558
panic,62,-0.1932854555877345,0.1932854555877345,0.6294478595329426,2.0926572364599862,0.6106272181550497,1169.3799641132357,20260722_051535
panic,63,-0.1926743321759731,0.1926743321759731,0.6388864302152975,2.1424353475153284,0.5804432496093229,1166.2843554019928,20260722_053506
panic,64,-0.1921751630653733,0.1921751630653733,0.6283839117336214,2.124198167994752,0.6010482942344791,1167.711154460907,20260722_055441
panic,65,-0.191215401396796,0.191215401396796,0.6299450653829974,2.121582275273786,0.5742358973995528,1166.825472354889,20260722_061414
panic,66,-0.1908028575614976,0.1908028575614976,0.6121970598939301,2.124762864087703,0.5873324354239645,1177.452261686325,20260722_063359
panic,67,-0.1854389610281886,0.1854389610281886,0.5369862436858197,2.2098490134684754,0.566690788737169,1164.7736155986786,20260722_065329
panic,68,-0.186650096897436,0.186650096897436,0.6675742902300803,2.071633475817673,0.3706963499096641,1146.2499248981476,20260722_071243
panic,69,-0.1901116303843721,0.1901116303843721,0.6225688107904134,2.3030680568722253,0.5434798807454425,1162.627426147461,20260722_073213
panic,70,-0.1744913017365736,0.1744913017365736,0.6754308102679251,2.4958055081391315,0.2312716749059968,1119.378828048706,20260722_075059
panic,71,-0.1911741938289002,0.1911741938289002,0.5972625981743402,2.0512891158100155,0.6447989343455733,1172.0901803970337,20260722_081037
panic,72,-0.1918181415494664,0.1918181415494664,0.5552594449750949,2.2102733210796544,0.649480928806139,1174.247896194458,20260722_083018
panic,73,-0.1871529456183969,0.1871529456183969,0.5390696026795361,1.9873264007347908,0.6841035343307036,1175.3670320510864,20260722_085000
panic,74,-0.1880220484019022,0.1880220484019022,0.5704611374399721,2.2860341615271875,0.5219890813151458,1163.348486185074,20260722_090931
panic,75,-0.1914644569177082,0.1914644569177082,0.6423771112034089,2.4975089917356668,0.6853444898835512,1165.0013418197632,20260722_092901
panic,76,-0.1842044578545317,0.1842044578545317,0.5954726028181215,2.477406686184457,0.381250681624763,1142.7790834903717,20260722_094811
panic,77,-0.1920318904483727,0.1920318904483727,0.7015098059021004,2.2173450109931783,0.6999646157207913,1170.463033914566,20260722_100749
panic,78,-0.1919240705855592,0.1919240705855592,0.5538658779492537,2.214531377638094,0.680999825717208,1166.5885128974917,20260722_102721
panic,79,-0.1933689397455062,0.1933689397455062,0.703987868294958,2.1986841100929286,0.5098651175033457,1151.2064774036407,20260722_104640
panic,80,-0.1885574479076948,0.1885574479076948,0.695489326712502,2.2431107749682515,0.4787165716397749,1150.344250202179,20260722_110557
panic,81,-0.1897131239685962,0.1897131239685962,0.5438579459895315,2.4048825268064613,0.70254947801533,1170.9599351882937,20260722_112534
panic,82,-0.1882366877310115,0.1882366877310115,0.7071362592598638,2.2266127635461155,0.6933808323318491,1168.95521235466,20260722_114511
panic,83,-0.1815885216775227,0.1815885216775227,0.4928431693155036,2.172750895150988,0.5219696282659376,1161.5903661251068,20260722_120439
panic,84,-0.1866082631873724,0.1866082631873724,0.6495336347318001,1.987852833111591,0.4584289742670973,1159.7594332695007,20260722_122405
panic,85,-0.1897952526011016,0.1897952526011016,0.5608845245129613,2.386366872508068,0.6673434367951853,1171.1940460205078,20260722_124344
panic,86,-0.1819137278306434,0.1819137278306434,0.6941363419889172,2.628205059014237,0.3302678389633888,1131.956856966019,20260722_130243
panic,87,-0.187447132101029,0.187447132101029,0.6440182253375573,1.9930527647714755,0.4326026530222456,1156.625811338425,20260722_132205
panic,88,-0.1922897898975299,0.1922897898975299,0.5049424353370784,2.63718371895254,0.931547585008463,1175.9751858711245,20260722_134149
panic,89,-0.1917944683169885,0.1917944683169885,0.5131427043441558,2.6791702493676874,0.720995611857402,1168.761221408844,20260722_140123
panic,90,-0.1848584814974093,0.1848584814974093,0.4999247553570805,2.1766112025590854,0.5563230255871741,1158.093144416809,20260722_142049
panic,91,-0.189915697375025,0.189915697375025,0.4530064835321428,2.7105916992421517,0.9353982644443944,1176.4819595813751,20260722_144033
panic,92,-0.1876644729565947,0.1876644729565947,0.5262977128757109,2.838446014235476,0.7388768999714542,1159.5867726802826,20260722_145958
panic,93,-0.1933397377814975,0.1933397377814975,0.6138103966621397,2.368790012583065,0.6160815228107424,1167.0659296512604,20260722_151932
panic,94,-0.1826781726911377,0.1826781726911377,0.5913132485984903,2.326925951786279,1.4475114189934546,1176.8363814353943,20260722_153915
panic,95,-0.1898028466109145,0.1898028466109145,0.6125505042541178,2.6956192173662035,0.5130823732010772,1154.4653146266935,20260722_155837
panic,96,-0.1874796680517032,0.1874796680517032,0.510133012580843,2.1870206496372764,0.7255806072844989,1167.8482677936554,20260722_161812
panic,97,-0.1815839831482797,0.1815839831482797,0.5640094181145476,2.0038934352998816,0.4031080012914678,1150.1760437488556,20260722_163728
panic,98,-0.1724842257134111,0.1724842257134111,0.727833232756991,2.6078819956174653,0.8980754885889027,1152.398191690445,20260722_165648
panic,99,-0.1893327182625502,0.1893327182625502,0.6867275890405802,2.373510754763623,0.6265798227422558,1163.7986664772034,20260722_171617
panic,100,-0.190611517195098,0.190611517195098,0.4788042043221152,2.2552462071406008,1.0974363621727747,1178.8294131755829,20260722_173604
