run_id,behaviour,N_a,sigma,herd_idx,M,rep,min_sep,herd_seed,pso_seed,V1,V2,V3,minV,per_animal_min_mean,per_animal_min_p10,Omega,Delta,Lambda_dist,Lambda_idle,convergence_iter,poses,status,t_solve
grazing_N25_s40_h4_M7_r1_ms2.5,grazing,25,40.0,4,7,1,2.5,2222950652663161321,7169082292806028328,1.0,0.96,0.84,0.84,0.8,0.0,0.1841273012513359,0.1841432910185999,0.99991316671286,1.0,100,"[[-85.2833480834961, 30.0, -99.61518096923828, 322.6244503194048, -16.599081066224976], [-47.392337799072266, 45.0, 76.3290786743164, 358.21149276113454, -47.95074885208989], [39.80484390258789, 60.0, -28.732656478881836, 237.12200123539336, -43.43734796786993], [14.089824676513672, 75.0, 20.991750717163086, 59.143218726504365, -70.36078005021527], [-34.19290542602539, 90.0, 16.47321319580078, 360.0, -89.99], [43.972537994384766, 105.0, 25.487306594848633, 239.38886223946434, -89.99], [-58.08233642578125, 120.0, -177.74771118164062, 248.06672381888498, -62.85170865433858]]",ok,24.0104660987854
grazing_N25_s40_h4_M7_r2_ms2.5,grazing,25,40.0,4,7,2,2.5,2222950652663161321,6881051427284759078,1.0,1.0,0.92,0.92,0.92,1.0,0.1659330559427659,0.1659330559427659,1.0,1.0,100,"[[33.84656524658203, 30.0, 188.10780334472656, 114.50319593758539, -4.524255412356507], [79.37026977539062, 45.0, -16.881559371948242, 222.30978156266917, -37.08357685333997], [27.334880828857422, 60.0, -2.0729055404663086, 336.30799530451054, -89.33693532084565], [-29.52877426147461, 75.0, 16.171466827392578, 298.8297946416415, -80.18958696295861], [29.704362869262695, 90.0, -52.746376037597656, 199.46779164044216, -66.03783003291223], [-51.060516357421875, 105.0, -22.977737426757812, 349.3655105633877, -69.42417221180406], [-10.36708927154541, 120.0, 80.68756866455078, 43.26442439412443, -87.81252129553724]]",ok,21.296751260757446
grazing_N25_s40_h4_M7_r3_ms2.5,grazing,25,40.0,4,7,3,2.5,2222950652663161321,8385668750361789710,1.0,0.88,0.72,0.72,0.6,0.0,0.1695603609000301,0.1695603609000301,1.0,1.0,100,"[[85.1361083984375, 30.0, -15.568695068359375, 178.5347808314048, -17.147250945796337], [77.2447738647461, 45.0, -29.981220245361328, 214.4934169866565, -37.378370706384146], [-32.0269889831543, 60.0, -27.07155418395996, 279.0903045253089, -47.34938104821003], [-20.367237091064453, 75.0, 6.613832473754883, 70.64528363580064, -61.291315636904706], [-148.97850036621094, 90.0, 81.8013916015625, 300.07786264750536, -89.99], [-50.55844497680664, 105.0, -43.294837951660156, 167.2336470094335, -76.765718771786], [131.1030731201172, 120.0, -41.513092041015625, 314.1656577747414, -77.0086956082063]]",ok,23.02673649787903
grazing_N25_s40_h4_M7_r4_ms2.5,grazing,25,40.0,4,7,4,2.5,2222950652663161321,278769532541906542,1.0,1.0,1.0,1.0,1.0,1.0,0.1711542163081027,0.1711542163081027,1.0,1.0,100,"[[88.09424591064453, 30.0, -21.036779403686523, 219.8527746565931, -23.488607026793435], [-4.247057914733887, 45.0, 117.16029357910156, 100.301688077497, -54.228125466831365], [15.285371780395508, 60.0, -11.870731353759766, 138.4832891798457, -63.180473150793944], [33.56027603149414, 75.0, 11.837261199951172, 116.67000429853303, -79.10830347557724], [-179.2753143310547, 90.0, -74.15599822998047, 335.44333018592334, -45.91774895353913], [8.434091567993164, 105.0, -6.604748249053955, 223.75108153431583, -62.12386528388944], [-24.644580841064453, 120.0, 20.583576202392578, 0.19265321904133512, -75.341441626766]]",ok,23.99377012252808
grazing_N25_s40_h4_M8_r0_ms2.5,grazing,25,40.0,4,8,0,2.5,2222950652663161321,2240920585710243463,1.0,0.96,0.92,0.92,0.88,0.4000000000000003,0.1900497471550205,0.1900497471550205,1.0,1.0,100,"[[45.87946701049805, 30.0, 88.61384582519531, 103.32659419511083, -18.925432597493085], [99.67227935791016, 45.0, 9.855485916137695, 194.90561514798932, -40.741745553510846], [7.478322505950928, 60.0, -29.508708953857422, 257.8996505099405, -51.001958623992856], [-36.037025451660156, 75.0, -32.13646697998047, 0.058733669359224805, -68.67781983991625], [147.61904907226562, 90.0, 28.468074798583984, 186.27989106270877, -10.016702670676056], [177.3473663330078, 105.0, -42.62504959106445, 211.5766176312228, -31.923873062154442], [-20.080148696899414, 120.0, -36.085166931152344, 197.37156952082333, -71.31787324383406], [-45.29656219482422, 135.0, -2.935894250869751, 257.9250872100341, -25.274444584069865]]",ok,22.38223624229431
grazing_N25_s40_h4_M8_r1_ms2.5,grazing,25,40.0,4,8,1,2.5,2222950652663161321,6945767405318158040,1.0,1.0,1.0,1.0,1.0,1.0,0.1636066419492277,0.1636066419492277,1.0,1.0,100,"[[-116.98400115966797, 30.0, -16.339014053344727, 344.2858704204214, -26.90734247613576], [24.24984359741211, 45.0, -90.37384033203125, 242.04692053241592, -34.33541890450779], [1.3066169023513794, 60.0, 55.21025848388672, 66.28046432832257, -45.54714046101493], [167.07615661621094, 75.0, 189.16160583496094, 156.2880951964513, -19.112501334298564], [-41.233463287353516, 90.0, 47.47267150878906, 48.223296905936756, -73.38068882123548], [44.822181701660156, 105.0, 91.4304428100586, 22.118368613086123, -41.85692542545406], [27.581443786621094, 120.0, 18.591411590576172, 250.86906397000607, -76.69227037822114], [-42.2541618347168, 135.0, 141.71994018554688, 0.7527457386208408, -71.1461615197435]]",ok,21.772719383239743
grazing_N25_s40_h4_M8_r2_ms2.5,grazing,25,40.0,4,8,2,2.5,2222950652663161321,3251374365186277131,1.0,1.0,0.88,0.88,0.88,0.4000000000000003,0.1924217735956376,0.1924217735956376,1.0,1.0,100,"[[43.60990905761719, 30.0, 89.96919250488281, 113.88639786734318, -18.453548766614748], [-112.67237091064453, 45.0, -13.826759338378906, 345.61599801185594, -39.64696249235606], [-46.99862289428711, 60.0, -64.16484069824219, 321.52020807942563, -49.392181801670574], [-17.05634117126465, 75.0, 7.164371967315674, 8.753735867966057, -58.13388429680182], [1.6956301927566528, 90.0, 17.667455673217773, 4.688965696502995, -89.99], [-115.6920394897461, 105.0, -93.57093048095703, 313.115500196826, -59.859720538144444], [19.899253845214844, 120.0, -5.371716499328613, 262.5484833667801, -66.05821253832602], [-153.30044555664062, 135.0, -62.14906311035156, 359.58129477900536, -44.398536108763864]]",ok,21.18603610992432
grazing_N25_s40_h4_M8_r3_ms2.5,grazing,25,40.0,4,8,3,2.5,2222950652663161321,1737065990888265997,1.0,1.0,0.96,0.96,0.96,1.0,0.1891352432098012,0.1891352432098012,1.0,1.0,100,"[[44.85197448730469, 30.0, -91.27052307128906, 257.91988542601047, -18.38869410510376], [-54.32627868652344, 45.0, 85.11853790283203, 62.029708218501504, -34.39723218830198], [16.48967742919922, 60.0, 7.290165901184082, 121.30864661346313, -52.64602037512609], [183.0988311767578, 75.0, -140.28762817382812, 255.47814577662743, -16.973769970241285], [55.32453536987305, 90.0, 18.592384338378906, 145.57276384508208, -69.42453691710587], [-64.00395202636719, 105.0, -67.87734985351562, 0.0, -62.36736574265448], [-38.16814422607422, 120.0, -54.966068267822266, 191.97334554371608, -72.53615501087346], [109.47300720214844, 135.0, 72.6658935546875, 147.0264641829274, -24.626865077454596]]",ok,21.22298693656921
grazing_N25_s40_h4_M8_r4_ms2.5,grazing,25,40.0,4,8,4,2.5,2222950652663161321,1027655331634788889,1.0,1.0,0.96,0.96,0.96,1.0,0.2129666971511332,0.2129666971511332,1.0,1.0,100,"[[-73.05913543701172, 30.0, 74.05901336669922, 43.26347375730812, -23.544272280505403], [96.76956176757812, 45.0, 35.35576248168945, 165.00733720064724, -42.863759650486266], [-53.64669418334961, 60.0, -65.90161895751953, 330.35584588351435, -48.011588631967825], [15.465097427368164, 75.0, 4.161375045776367, 243.09445974690297, -73.07436225932709], [41.56283950805664, 90.0, 32.61725616455078, 111.39330529350634, -67.6844100211742], [13.229829788208008, 105.0, -12.337350845336914, 172.56401065120573, -76.20736378740507], [-35.697044372558594, 120.0, -56.084102630615234, 239.27181658894267, -64.46916128830792], [-77.14201354980469, 135.0, 91.01164245605469, 162.84346629814345, -66.9168119182797]]",ok,22.9921510219574
grazing_N25_s40_h4_M9_r0_ms2.5,grazing,25,40.0,4,9,0,2.5,2222950652663161321,258351744532383216,1.0,1.0,0.96,0.96,0.96,1.0,0.1673539766064293,0.1673827538429824,0.9998280752592936,1.0,98,"[[-99.24191284179688, 30.0, 34.373268127441406, 15.021721120906172, -23.843956756343932], [78.23941040039062, 45.0, -36.25870895385742, 216.9370119628234, -35.63672745900636], [13.990490913391113, 60.0, 94.91827392578125, 100.59463878143146, -0.02274610648769263], [-50.15843963623047, 75.0, -55.65288543701172, 333.7159192732602, -57.558086243658295], [9.43878173828125, 90.0, 39.82064437866211, 96.13883913403619, -70.76728328729216], [-11.154293060302734, 105.0, 14.87479019165039, 121.79724145377075, -74.40063553244916], [116.73898315429688, 120.0, 15.0475435256958, 273.58147143205855, -69.73858665978041], [-63.972076416015625, 135.0, -173.09567260742188, 338.11122421821875, -28.25198264827951], [108.70809173583984, 150.0, -86.9404296875, 359.1945651485398, -80.42494129032009]]",ok,26.34704899787903
grazing_N25_s40_h4_M9_r1_ms2.5,grazing,25,40.0,4,9,1,2.5,2222950652663161321,4270911629084387116,1.0,1.0,0.96,0.96,0.96,1.0,0.1897367887880515,0.1897367887880515,1.0,1.0,100,"[[-112.78825378417969, 30.0, -4.6618733406066895, 355.12552589841, -29.60337769305314], [-53.19145965576172, 45.0, -83.53813934326172, 316.36142021796, -35.083242009633636], [25.64536476135254, 60.0, -8.068601608276367, 288.7372118647514, -83.53088464209631], [27.204893112182617, 75.0, -5.145249843597412, 220.66420305723128, -64.28629755357551], [40.295387268066406, 90.0, 8.482708930969238, 286.4576977800034, -78.33236260645907], [-34.116600036621094, 105.0, 72.80076599121094, 83.3103673414495, -63.95231623797223], [71.51351165771484, 120.0, 75.6373062133789, 271.77257103786036, -84.68868242108229], [17.911096572875977, 135.0, -189.16160583496094, 360.0, -60.844855389963335], [120.70167541503906, 150.0, 6.6245012283325195, 308.1847729206245, -82.57550145196545]]",ok,25.73713231086731
grazing_N25_s40_h4_M9_r2_ms2.5,grazing,25,40.0,4,9,2,2.5,2222950652663161321,2130313316466029434,1.0,0.92,0.88,0.88,0.8,0.0,0.1568179735420647,0.1568179735420647,1.0,1.0,100,"[[-188.76437377929688, 30.0, 45.211326599121094, 33.77388746364718, -2.37371380025774], [-108.43846893310547, 45.0, -22.849918365478516, 335.03836773256546, -40.17498344354899], [-55.84988021850586, 60.0, -16.375865936279297, 360.0, -53.916852169491634], [-10.499340057373047, 75.0, -23.776304244995117, 280.4651118682538, -60.43183767425871], [16.521291732788086, 90.0, -1.3770159482955933, 0.0, -82.45928562195716], [-55.31447982788086, 105.0, -51.895015716552734, 189.08978040888786, -79.42101683935955], [-177.2387237548828, 120.0, 152.23976135253906, 67.34065169711118, -78.77244811570378], [11.490410804748535, 135.0, 56.01190948486328, 227.80714883212613, -77.84559910023158], [45.35306930541992, 150.0, -143.1923065185547, 169.95142296834757, -81.62463805380942]]",ok,25.081948280334476
grazing_N25_s40_h4_M9_r3_ms2.5,grazing,25,40.0,4,9,3,2.5,2222950652663161321,7199580828130229820,1.0,1.0,1.0,1.0,1.0,1.0,0.2007396417480646,0.2007396417480646,1.0,1.0,100,"[[60.481170654296875, 30.0, -86.59204864501953, 247.73134080061362, -19.28764800559029], [-50.67007064819336, 45.0, 81.28382873535156, 63.13083085384408, -36.743010289181335], [24.073469161987305, 60.0, -20.650829315185547, 156.67912394943818, -59.95147983027208], [24.90192985534668, 75.0, -30.49123191833496, 269.4871576308079, -67.10525910782586], [13.438506126403809, 90.0, -12.366827011108398, 257.8960750410688, -67.15566797660682], [-121.93499755859375, 105.0, 62.4067497253418, 352.15675505105264, -33.914850553412485], [-188.5941925048828, 120.0, -71.68345642089844, 3.2675767527780906, -56.79763233104385], [-36.81603240966797, 135.0, 47.890220642089844, 358.91771787389746, -86.06740553676306], [-166.4352264404297, 150.0, 122.3377456665039, 111.06809132032008, -89.99]]",ok,27.802228212356567
grazing_N25_s40_h4_M9_r4_ms2.5,grazing,25,40.0,4,9,4,2.5,2222950652663161321,481997932593735544,1.0,1.0,1.0,1.0,1.0,1.0,0.1793582572271368,0.1793582572271368,1.0,1.0,100,"[[-118.66679382324219, 30.0, -0.30844739079475403, 360.0, -27.11364304969239], [-50.5128288269043, 45.0, 77.19754028320312, 359.4842879631725, -45.98892799504293], [58.080440521240234, 60.0, -32.58833694458008, 227.50795381685361, -53.45954843299937], [-11.91266918182373, 75.0, -36.79544448852539, 359.9880160483453, -86.6794987510147], [-51.95573043823242, 90.0, 26.756240844726562, 360.0, -74.39529592357349], [-34.2585334777832, 105.0, 19.275320053100586, 360.0, -68.90554454719471], [16.329191207885742, 120.0, 69.85755920410156, 96.10654978956114, -41.68506982954783], [-188.94810485839844, 135.0, -48.68342590332031, 287.4131409234255, -87.65716927499919], [-72.99271392822266, 150.0, -152.21974182128906, 359.5814689247925, -89.99]]",ok,27.147401809692383
grazing_N25_s40_h5_M1_r0_ms2.5,grazing,25,40.0,5,1,0,2.5,8869135081773067854,5848436841782390717,0.88,0.32,0.44,0.32,0.0,0.0,0.0807848549988531,0.0807848549988531,1.0,1.0,98,"[[59.5381965637207, 30.0, -44.994529724121094, 221.6887637109275, -25.002528081796992]]",ok,7.008618116378784
grazing_N25_s40_h5_M1_r1_ms2.5,grazing,25,40.0,5,1,1,2.5,8869135081773067854,3455147069089338570,0.88,0.32,0.44,0.32,0.0,0.0,0.0807848548732188,0.0807848561229466,0.999999984530172,1.0,99,"[[59.53820037841797, 30.0, -44.99452209472656, 221.68847578543202, -25.006382630493576]]",ok,6.268764019012451
grazing_N25_s40_h5_M1_r2_ms2.5,grazing,25,40.0,5,1,2,2.5,8869135081773067854,7025577664518657469,0.88,0.32,0.44,0.32,0.0,0.0,0.0807848565498906,0.0807848570329092,0.999999994020926,1.0,94,"[[59.538185119628906, 30.0, -44.99452590942383, 221.68249372222996, -25.00219174507512]]",ok,6.875146389007568
grazing_N25_s40_h5_M1_r3_ms2.5,grazing,25,40.0,5,1,3,2.5,8869135081773067854,7643662762694953542,0.88,0.32,0.44,0.32,0.0,0.0,0.079372191584827,0.079372191584827,1.0,1.0,99,"[[60.156394958496094, 30.0, -46.298458099365234, 220.87456133104783, -22.638753249906628]]",ok,7.178045272827148
grazing_N25_s40_h5_M1_r4_ms2.5,grazing,25,40.0,5,1,4,2.5,8869135081773067854,1664733664689058564,0.88,0.32,0.44,0.32,0.0,0.0,0.0807848540511983,0.0807848540511983,1.0,1.0,94,"[[59.538204193115234, 30.0, -44.99453353881836, 221.68101331261894, -25.002455779457552]]",ok,6.23458194732666
grazing_N25_s40_h5_M2_r0_ms2.5,grazing,25,40.0,5,2,0,2.5,8869135081773067854,702787905744103491,1.0,0.84,0.72,0.72,0.56,0.0,0.1036518763168683,0.1036550757513869,0.9999691338364726,1.0,100,"[[-57.26803207397461, 30.0, 75.81681060791016, 53.17787246195316, -20.12603554423562], [-62.826141357421875, 45.0, -61.795291900634766, 302.2687380957843, -34.67819295306487]]",ok,10.145028591156006
grazing_N25_s40_h5_M2_r1_ms2.5,grazing,25,40.0,5,2,1,2.5,8869135081773067854,8660603783041007330,1.0,0.8,0.76,0.76,0.56,0.0,0.1302184942897404,0.1302184942897404,1.0,1.0,100,"[[61.78166961669922, 30.0, -45.98400115966797, 224.30761424810925, -24.540227836636674], [-48.79340744018555, 45.0, 64.28793334960938, 66.50255845443715, -30.362791737010745]]",ok,10.398391485214232
grazing_N25_s40_h5_M2_r2_ms2.5,grazing,25,40.0,5,2,2,2.5,8869135081773067854,6899761426356475675,1.0,0.8,0.72,0.72,0.6,0.0,0.1298649068307198,0.1298649068307198,1.0,1.0,100,"[[-103.74040222167969, 30.0, -12.675522804260254, 355.5564327338655, -21.57629741901145], [63.910011291503906, 45.0, -33.53602981567383, 214.5012795746792, -37.10390485101911]]",ok,9.001412391662598
grazing_N25_s40_h5_M2_r3_ms2.5,grazing,25,40.0,5,2,3,2.5,8869135081773067854,5440783266171324624,1.0,0.795,0.6,0.6,0.395,0.0,0.0926158622157065,0.0926158622157065,1.0,1.0,99,"[[55.00393295288086, 30.0, 116.22865295410156, 106.50487101207199, -27.30326783595343], [-88.52456665039062, 45.0, -6.196782112121582, 0.0, -32.53030295437426]]",ok,8.934473514556885
grazing_N25_s40_h5_M2_r4_ms2.5,grazing,25,40.0,5,2,4,2.5,8869135081773067854,6046127894980072619,1.0,0.8,0.68,0.68,0.52,0.0,0.1291974103125962,0.1291979858345537,0.9999955454262406,1.0,100,"[[-104.1249008178711, 30.0, -18.161409378051758, 351.51000517873297, -21.309327928138583], [62.5655403137207, 45.0, -35.80598831176758, 217.01238699470628, -36.99275104855351]]",ok,9.456351041793823
grazing_N25_s40_h5_M3_r0_ms2.5,grazing,25,40.0,5,3,0,2.5,8869135081773067854,5151496197283524198,1.0,0.76,0.52,0.52,0.28,0.0,0.1282910214623944,0.1282910214623944,1.0,1.0,100,"[[-127.57792663574219, 30.0, -0.7837151288986206, 0.0, -20.97967826075665], [-62.17252731323242, 45.0, -67.09437561035156, 301.6674284491144, -32.66877102079165], [-26.788463592529297, 60.0, 0.16400383412837982, 360.0, -55.21065769455321]]",ok,12.564403295516968
grazing_N25_s40_h5_M3_r1_ms2.5,grazing,25,40.0,5,3,1,2.5,8869135081773067854,3478191261570102052,0.96,0.72,0.76,0.72,0.52,0.0,0.1586954074415543,0.1586954074415543,1.0,1.0,100,"[[61.076080322265625, 30.0, -45.66996765136719, 219.6878274819338, -21.19915562789889], [-67.26325225830078, 45.0, -59.48091506958008, 306.62238607810843, -34.432243753390374], [-34.084991455078125, 60.0, 0.032916195690631866, 359.8497355323312, -50.77980806909373]]",ok,11.532557964324951
grazing_N25_s40_h5_M3_r2_ms2.5,grazing,25,40.0,5,3,2,2.5,8869135081773067854,7255050565080591114,1.0,0.8,0.88,0.8,0.68,0.0,0.1387041052003375,0.1387041052003375,1.0,1.0,100,"[[-94.37773895263672, 30.0, -53.22660827636719, 325.0708939184321, -20.413685426076245], [127.92485809326172, 45.0, -11.24818229675293, 196.12294868748003, -42.69183559516242], [46.086326599121094, 60.0, -37.85287094116211, 230.58156622881327, -50.64951868483724]]",ok,11.6177020072937
grazing_N25_s40_h5_M3_r3_ms2.5,grazing,25,40.0,5,3,3,2.5,8869135081773067854,3943012127151115840,1.0,0.84,0.72,0.72,0.56,0.0,0.1152548953605628,0.1152548953605628,1.0,1.0,100,"[[-206.21926879882812, 30.0, 115.477294921875, 358.67022969096774, -49.71686859834394], [-53.14693832397461, 45.0, 61.233211517333984, 62.74340209590739, -30.60548726051657], [3.7032225131988525, 60.0, -48.99851989746094, 282.52705495886937, -50.00147647028604]]",ok,11.628114700317385
grazing_N25_s40_h5_M3_r4_ms2.5,grazing,25,40.0,5,3,4,2.5,8869135081773067854,181786008080761324,1.0,0.88,0.96,0.88,0.84,0.0,0.1221191032835129,0.1221191032835129,1.0,1.0,100,"[[28.060405731201172, 30.0, -206.28768920898438, 253.71509207135475, -16.047066865150722], [-88.57634735107422, 45.0, -6.420860290527344, 0.0, -32.65224869363513], [36.45500564575195, 60.0, 41.19471740722656, 117.77465377905254, -52.32122174187132]]",ok,12.841888427734377
grazing_N25_s40_h5_M4_r0_ms2.5,grazing,25,40.0,5,4,0,2.5,8869135081773067854,4803025803075352453,1.0,0.84,1.0,0.84,0.84,0.0,0.132847544130163,0.132847544130163,1.0,1.0,100,"[[87.3075942993164, 30.0, 78.37854766845703, 129.51030789529398, -18.00787243436064], [139.59910583496094, 45.0, -141.3988800048828, 176.05532372700878, 0.0], [-69.29423522949219, 60.0, -39.25367736816406, 321.75918871267487, -48.84183705064149], [14.183027267456055, 75.0, -16.559162139892578, 272.3950520660949, -77.41741748362878]]",ok,13.41938066482544
grazing_N25_s40_h5_M4_r1_ms2.5,grazing,25,40.0,5,4,1,2.5,8869135081773067854,1065325755377832838,1.0,0.88,0.92,0.88,0.8,0.0,0.1562124460663521,0.1562124460663521,1.0,1.0,100,"[[-9.576399803161621, 30.0, 119.71163940429688, 86.6129477161953, -28.906060396633205], [80.66226196289062, 45.0, 91.76823425292969, 112.58290597508868, -33.939733064083136], [-17.410261154174805, 60.0, -50.848323822021484, 267.35136825973376, -53.912241829187124], [-28.36321449279785, 75.0, 0.022547908127307892, 359.84243322904564, -60.015817310753626]]",ok,15.549015998840332
